date,aapl,sp500,vix,fed_rate,googl,msft
2025-09-10,226.35855102539062,6532.0400390625,15.350000381469727,3.930000066757202,238.84552001953125,498.29791259765625
2025-09-11,229.59239196777344,6587.47021484375,14.710000038146973,3.927999973297119,240.0438995361328,498.9352722167969
2025-09-12,233.62472534179688,6584.2900390625,14.760000228881836,3.927999973297119,240.4733123779297,507.7884521484375
2025-09-15,236.24969482421875,6615.27978515625,15.6899995803833,3.9000000953674316,251.26864624023438,513.225830078125
2025-09-16,237.6969451904297,6606.759765625,16.360000610351562,3.890000104904175,250.8192596435547,506.9320068359375
2025-09-17,238.5353546142578,6600.35009765625,15.720000267028809,3.868000030517578,249.19146728515625,507.9079284667969
2025-09-18,237.42745971679688,6631.9599609375,15.699999809265137,3.880000114440918,251.68807983398438,506.3444519042969
2025-09-19,245.032958984375,6664.35986328125,15.449999809265137,3.878000020980835,254.3744354248047,515.78515625
2025-09-22,255.5928192138672,6693.75,16.100000381469727,3.8480000495910645,252.18739318847656,512.319580078125
2025-09-23,253.9459686279297,6656.919921875,16.639999389648438,3.8450000286102295,251.31858825683594,507.1212463378906
2025-09-24,251.8300018310547,6637.97021484375,16.18000030517578,3.8580000400543213,246.80470275878906,508.0373840332031
2025-09-25,256.3813171386719,6604.72021484375,16.739999771118164,3.882999897003174,245.45654296875,504.9303283691406
2025-09-26,254.97401428222656,6643.7001953125,15.289999961853027,3.859999895095825,246.2055206298828,509.34197998046875
2025-09-29,253.9459686279297,6661.2099609375,16.1200008392334,3.86299991607666,243.71890258789062,512.4689331054688
2025-09-30,254.14559936523438,6688.4599609375,16.280000686645508,3.8450000286102295,242.77020263671875,515.8051147460938
2025-10-01,254.9640350341797,6711.2001953125,16.290000915527344,3.8450000286102295,244.5677490234375,517.557861328125
2025-10-02,256.6408386230469,6715.35009765625,16.6299991607666,3.8480000495910645,245.35667419433594,513.604248046875
2025-10-03,257.5291442871094,6715.7900390625,16.649999618530273,3.8580000400543213,245.01715087890625,515.20751953125
2025-10-06,256.2016906738281,6740.27978515625,16.3700008392334,3.859999895095825,250.09024047851562,526.3811645507812
2025-10-07,255.99208068847656,6714.58984375,17.239999771118164,3.8429999351501465,245.42657470703125,521.8101196289062
2025-10-08,257.5690612792969,6753.72021484375,16.299999237060547,3.8429999351501465,244.2881317138672,522.676513671875
2025-10-09,253.55670166015625,6735.10986328125,16.43000030517578,3.8529999256134033,241.2023162841797,520.2366943359375
2025-10-10,244.80340576171875,6552.509765625,21.65999984741211,3.8529999256134033,236.2490692138672,508.84405517578125
2025-10-13,247.18885803222656,6654.72021484375,19.030000686645508,3.8529999256134033,243.81875610351562,511.9212341308594
2025-10-14,247.29864501953125,6644.31005859375,20.809999465942383,3.8529999256134033,245.1169891357422,511.4432373046875
2025-10-15,248.8656463623047,6671.06005859375,20.639999389648438,3.8580000400543213,250.68942260742188,511.3038024902344
2025-10-16,246.979248046875,6629.06982421875,25.309999465942383,3.8529999256134033,251.1188507080078,509.4913330078125
2025-10-17,251.81002807617188,6664.009765625,20.780000686645508,3.8320000171661377,252.9563446044922,511.4532470703125
2025-10-20,261.7411193847656,6735.1298828125,18.229999542236328,3.7980000972747803,256.2019348144531,514.6498413085938
2025-10-21,262.2701110839844,6735.35009765625,17.8700008392334,3.7850000858306885,250.12020874023438,515.5162963867188
2025-10-22,257.9583435058594,6699.39990234375,18.600000381469727,3.7880001068115234,251.34854125976562,518.3843994140625
2025-10-23,259.0861511230469,6738.43994140625,17.299999237060547,3.7880001068115234,252.73666381835938,518.404296875
2025-10-24,262.32000732421875,6791.68994140625,16.3700008392334,3.763000011444092,259.5673828125,521.441650390625
2025-10-27,268.2986145019531,6875.16015625,15.789999961853027,3.7179999351501465,268.9046630859375,529.3189697265625
2025-10-28,268.4882507324219,6890.89013671875,16.420000076293945,3.7200000286102295,267.1071472167969,539.8252563476562
2025-10-29,269.1869201660156,6890.58984375,16.920000076293945,3.7300000190734863,274.197509765625,539.307373046875
2025-10-30,270.8836669921875,6822.33984375,16.90999984741211,3.756999969482422,281.09814453125,523.582763671875
2025-10-31,269.85565185546875,6840.2001953125,17.440000534057617,3.7179999351501465,280.8085021972656,515.6656494140625
2025-11-03,268.53814697265625,6851.97021484375,17.170000076293945,3.7829999923706055,283.3350830078125,514.888916015625
2025-11-04,269.5262756347656,6771.5498046875,19.0,3.7929999828338623,277.1634521484375,512.2001342773438
2025-11-05,269.6260986328125,6796.2900390625,18.010000228881836,3.7880001068115234,283.92425537109375,505.0597839355469
2025-11-06,269.25677490234375,6720.31982421875,19.5,3.763000011444092,284.3636779785156,495.04144287109375
2025-11-07,267.9592590332031,6728.7998046875,19.079999923706055,3.756999969482422,278.45172119140625,494.7626037597656
2025-11-10,269.1781311035156,6832.43017578125,17.600000381469727,3.7829999923706055,289.7064208984375,503.9045715332031
2025-11-11,274.99267578125,6846.60986328125,17.280000686645508,3.7829999923706055,290.914794921875,506.573486328125
2025-11-12,273.21435546875,6850.919921875,17.510000228881836,3.7780001163482666,286.3210144042969,509.0233154296875
2025-11-13,272.6948547363281,6737.490234375,20.0,3.7929999828338623,278.19207763671875,501.205810546875
2025-11-14,272.15533447265625,6734.10986328125,19.829999923706055,3.7880001068115234,276.0350036621094,508.0672607421875
2025-11-17,267.2099609375,6672.41015625,22.3799991607666,3.7720000743865967,284.63330078125,505.3883972167969
2025-11-18,267.19000244140625,6617.31982421875,24.690000534057617,3.7720000743865967,283.8943176269531,491.74517822265625
2025-11-19,268.3089294433594,6642.16015625,23.65999984741211,3.7720000743865967,292.4127502441406,485.1027526855469
2025-11-20,266.0010986328125,6538.759765625,26.420000076293945,3.7750000953674316,289.05731201171875,477.3404846191406
2025-11-21,271.2361755371094,6602.990234375,23.43000030517578,3.740000009536743,299.25347900390625,471.04486083984375
2025-11-24,275.6620788574219,6705.1201171875,20.520000457763672,3.7300000190734863,318.14776611328125,472.92059326171875
2025-11-25,276.7110900878906,6765.8798828125,18.559999465942383,3.7320001125335693,323.0011901855469,475.90374755859375
2025-11-26,277.29052734375,6812.60986328125,17.190000534057617,3.753000020980835,319.5159606933594,484.3943786621094
2025-11-28,278.5893249511719,6849.08984375,16.350000381469727,3.697000026702881,319.7456359863281,490.88958740234375
2025-12-01,282.8353576660156,6812.6298828125,17.239999771118164,3.693000078201294,314.46282958984375,485.6315612792969
2025-12-02,285.9224548339844,6829.3701171875,16.59000015258789,3.671999931335449,315.38153076171875,488.8841552734375
2025-12-03,283.8843688964844,6849.72021484375,16.079999923706055,3.634999990463257,319.19635009765625,476.64208984375
2025-12-04,280.4375915527344,6857.1201171875,15.779999732971191,3.611999988555908,317.1890869140625,479.7449951171875
2025-12-05,278.5193786621094,6870.39990234375,15.40999984741211,3.6029999256134033,320.8341064453125,482.0597229003906
2025-12-08,277.6302185058594,6846.509765625,16.65999984741211,3.618000030517578,313.49932861328125,489.9018249511719
2025-12-09,276.9208679199219,6840.509765625,16.93000030517578,3.631999969482422,316.85693359375,490.8995361328125
2025-12-10,278.5193786621094,6886.68017578125,15.770000457763672,3.5929999351501465,319.9847412109375,477.4701843261719
2025-12-11,277.77008056640625,6901.0,14.850000381469727,3.568000078201294,312.210205078125,482.3690185546875
2025-12-12,278.0198669433594,6827.41015625,15.739999771118164,3.5250000953674316,309.07244873046875,477.4402770996094
2025-12-15,273.8537292480469,6816.509765625,16.5,3.5380001068115234,308.003173828125,473.73870849609375
2025-12-16,274.353271484375,6800.259765625,16.479999542236328,3.5450000762939453,306.3543395996094,475.3051452636719
2025-12-17,271.58587646484375,6721.43017578125,17.6200008392334,3.5429999828338623,296.5112609863281,475.0357360839844
2025-12-18,271.935546875,6774.759765625,16.8700008392334,3.5220000743865967,302.2472229003906,482.87786865234375
